top k disease,1
key,all
icd_code,count,delete,English,Chinese
5110,29,,Pleurisy without mention of effusion or current tuberculosis
1809,29,,"Malignant neoplasm of cervix uteri, unspecified site"
7248,29,,Other symptoms referable to back
r339,29,,
o998,29,,
m866,29,,
a400,29,,
k433,29,,
g978,29,,
i613,29,,
i739,29,,
k403,29,,
5581,29,,Gastroenteritis and colitis due to radiation
547,29,,
c679,29,,
i222,28,,
9352,28,,Foreign body in stomach
n709,28,,
l025,28,,
l891,28,,
7464,28,,Congenital insufficiency of aortic valve
7261,28,,
j848,28,,
c251,28,,
k627,28,,
3239,28,,"Unspecified causes of encephalitis, myelitis, and encephalomyelitis"
8252,28,,
7169,28,,
t509,28,,
g629,28,,
3040,28,,
5648,28,,
1560,28,,Malignant neoplasm of gallbladder
2429,28,,
r600,28,,
e102,28,,
i826,28,,
3578,28,,
2005,28,,
e050,28,,
6494,28,,
c241,28,,
3963,28,,Mitral valve insufficiency and aortic valve insufficiency
k259,28,,
2951,28,,
b029,28,,
702,27,,
6164,27,,Other abscess of vulva
c180,27,,
1713,27,,"Malignant neoplasm of connective and other soft tissue of lower limb, including hip"
1519,27,,"Malignant neoplasm of stomach, unspecified site"
c710,27,,
i864,27,,
k754,27,,
c342,27,,
m800,27,,
1572,27,,Malignant neoplasm of tail of pancreas
6752,27,,
532,27,,
k518,27,,
s701,27,,
k409,27,,
n131,27,,
8130,27,,
4578,27,,Other noninfectious disorders of lymphatic channels
n739,27,,
4408,27,,Atherosclerosis of other specified arteries
4464,27,,Wegener's granulomatosis
k289,26,,
j454,26,,
i890,26,,
j439,26,,
8072,26,,Closed fracture of sternum
d728,26,,
c921,26,,
r21,26,,
k869,26,,
3099,26,,Unspecified adjustment reaction
4118,26,,
n186,26,,
c785,26,,
5350,26,,
2330,26,,Carcinoma in situ of breast
2913,26,,Alcohol-induced psychotic disorder with hallucinations
f22,26,,
s390,26,,
8124,26,,
b192,26,,
a86,26,,
7832,26,,
8670,26,,"Injury to bladder and urethra, without mention of open wound into cavity"
t848,26,,
1889,26,,"Malignant neoplasm of bladder, part unspecified"
5373,26,,Other obstruction of duodenum
k860,26,,
3384,26,,Chronic pain syndrome
7234,26,,Brachial neuritis or radiculitis NOS
4535,26,,
m501,26,,
c159,26,,
3989,26,,
5744,26,,
7266,26,,
f199,25,,
632,25,,Missed abortion
1179,25,,Other and unspecified mycoses
1539,25,,"Malignant neoplasm of colon, unspecified site"
i953,25,,
2956,25,,
k210,25,,
k292,25,,
6010,25,,Acute prostatitis
t886,25,,
k631,25,,
v553,25,,
e46,25,,
f411,25,,
8472,25,,Sprain of lumbar
r470,25,,
m869,25,,
m431,25,,
d695,25,,
c170,25,,
d271,25,,
i728,25,,
m008,25,,
m510,25,,
5562,25,,Ulcerative (chronic) proctitis
e162,25,,
j471,25,,
1122,25,,Candidiasis of other urogenital sites
r190,25,,
n178,25,,
n201,25,,
4590,25,,"Hemorrhage, unspecified"
9331,25,,Foreign body in larynx
9950,25,,Other anaphylactic reaction
7893,25,,
c7a1,25,,
j470,25,,
e042,25,,
c801,24,,
4229,24,,
5283,24,,Cellulitis and abscess of oral soft tissues
v504,24,,
d696,24,,
t796,24,,
s424,24,,
s360,24,,
5728,24,,Other sequelae of chronic liver disease
v554,24,,
n812,24,,
n288,24,,
5939,24,,Unspecified disorder of kidney and ureter
m316,24,,
8640,24,,
7197,24,,Difficulty in walking
b159,24,,
3462,24,,
g122,24,,
c539,24,,
9956,24,,
j181,24,,
2111,24,,Benign neoplasm of stomach
1919,24,,"Malignant neoplasm of brain, unspecified"
s062,24,,
2952,24,,
6431,24,,
k681,24,,
j129,24,,
z516,24,,
4739,24,,Unspecified sinusitis (chronic)
262,24,,Other severe protein-calorie malnutrition
6412,24,,
6420,24,,
r202,24,,
3240,23,,Intracranial abscess
2883,23,,Eosinophilia
4439,23,,"Peripheral vascular disease, unspecified"
k950,23,,
o470,23,,
t426,23,,
b600,23,,
5339,23,,
3569,23,,Unspecified hereditary and idiopathic peripheral neuropathy
n814,23,,
3501,23,,Trigeminal neuralgia
m009,23,,
7455,23,,Ostium secundum type atrial septal defect
6205,23,,"Torsion of ovary, ovarian pedicle, or fallopian tube"
537,23,,
i509,23,,
1961,23,,Secondary and unspecified malignant neoplasm of intrathoracic lymph nodes
j36,23,,
1588,23,,Malignant neoplasm of specified parts of peritoneum
2874,23,,Secondary thrombocytopenia
c7a0,23,,
4423,23,,Aneurysm of artery of lower extremity
9977,23,,
3760,23,,
2929,23,,Unspecified drug-induced mental disorder
q282,23,,
3594,23,,Toxic myopathy
9998,23,,Transfusion reaction nec
3209,23,,Meningitis due to unspecified bacterium
7080,23,,Allergic urticaria
725,23,,Polymyalgia rheumatica
5650,23,,Anal fissure
4571,23,,Other lymphedema
l023,23,,
6185,23,,Prolapse of vaginal vault after hysterectomy
f314,23,,
k589,23,,
8680,23,,
a414,23,,
k628,23,,
c189,23,,
7381,23,,
1512,23,,Malignant neoplasm of pyloric antrum
7191,23,,
k623,23,,
8232,23,,
6238,23,,Other specified noninflammatory disorders of vagina
824,22,,
i96,22,,
1963,22,,Secondary and unspecified malignant neoplasm of lymph nodes of axilla and upper limb
2848,22,,
g448,22,,
6088,22,,
4783,22,,
r102,22,,
3773,22,,
2396,22,,Neoplasm of unspecified nature of brain
i200,22,,
6183,22,,"Uterovaginal prolapse, complete"
4417,22,,"Thoracoabdominal aneurysm, without mention of rupture"
b027,22,,
9713,22,,Poisoning by sympatholytics [antiadrenergics]
c713,22,,
c7b8,22,,
2752,22,,Disorders of magnesium metabolism
c492,22,,
4276,22,,
b171,22,,
f311,22,,
1981,22,,Secondary malignant neoplasm of other urinary organs
3419,22,,"Demyelinating disease of central nervous system, unspecified"
i201,22,,
e872,22,,
v628,22,,
5716,22,,Biliary cirrhosis
3102,22,,Postconcussion syndrome
r319,22,,
t383,22,,
8470,22,,Sprain of neck
s420,22,,
r05,22,,
2026,22,,
530,22,,
4290,22,,"Myocarditis, unspecified"
591,22,,Hydronephrosis
7905,22,,Other nonspecific abnormal serum enzyme levels
2002,22,,
5390,21,,
5325,21,,
2958,21,,
3361,21,,Vascular myelopathies
5183,21,,Pulmonary eosinophilia
n280,21,,
g938,21,,
4401,21,,Atherosclerosis of renal artery
r508,21,,
m658,21,,
b59,21,,
k296,21,,
j939,21,,
4160,21,,Primary pulmonary hypertension
5718,21,,Other chronic nonalcoholic liver disease
543,21,,
v728,21,,
5181,21,,Interstitial emphysema
5310,21,,
3094,21,,Adjustment disorder with mixed disturbance of emotions and conduct
h538,21,,
m254,21,,
h532,21,,
j931,21,,
k250,21,,
k429,21,,
6662,21,,
c184,21,,
i976,21,,
s010,21,,
j041,21,,
7855,21,,
t447,21,,
8911,21,,"Open wound of knee, leg [except thigh], and ankle, complicated"
2004,21,,
n304,21,,
k513,21,,
t838,21,,
2254,21,,Benign neoplasm of spinal meninges
8084,21,,
499,21,,
o210,21,,
8404,21,,Rotator cuff (capsule) sprain
48,21,,
k940,21,,
2630,21,,Malnutrition of moderate degree
5808,21,,
4880,21,,Influenza due to identified avian influenza virus
1125,21,,Disseminated candidiasis
j13,21,,
g403,21,,
c252,21,,
6188,21,,
m100,20,,
i341,20,,
2967,20,,"Bipolar I disorder, most recent episode (or current) unspecified"
541,20,,"Appendicitis, unqualified"
s023,20,,
f410,20,,
k123,20,,
g08,20,,
o861,20,,
683,20,,Acute lymphadenitis
4619,20,,"Acute sinusitis, unspecified"
4928,20,,Other emphysema
2027,20,,
3079,20,,"Other and unspecified special symptoms or syndromes, not elsewhere classified"
c773,20,,
5678,20,,
3075,20,,
3559,20,,Mononeuritis of unspecified site
f331,20,,
2112,20,,"Benign neoplasm of duodenum, jejunum, and ileum"
i300,20,,
4106,20,,
i629,20,,
c837,20,,
4370,20,,Cerebral atherosclerosis
s125,20,,
c718,20,,
s823,20,,
9591,20,,
2505,20,,
e210,20,,
4532,20,,Other venous embolism and thrombosis of inferior vena cava
i878,20,,
2280,20,,
k649,20,,
f458,20,,
k581,20,,
s273,20,,
o109,20,,
e039,20,,
6701,20,,
9802,20,,Toxic effect of isopropyl alcohol
5790,20,,Celiac disease
f315,19,,
5968,19,,Other specified disorders of bladder
m548,19,,
6140,19,,Acute salpingitis and oophoritis
3863,19,,
r110,19,,
35,19,,
b270,19,,
g720,19,,
o995,19,,
6268,19,,Other disorders of menstruation and other abnormal bleeding from female genital tract
5560,19,,Ulcerative (chronic) enterocolitis
c788,19,,
310,19,,
4822,19,,Pneumonia due to Hemophilus influenzae [H. influenzae]
8488,19,,Other specified sites of sprains and strains
7873,19,,"Flatulence, eructation, and gas pain"
l88,19,,
j386,19,,
j479,19,,
3960,19,,Mitral valve stenosis and aortic valve stenosis
7214,19,,
c719,19,,
k578,19,,
t820,19,,
9979,19,,
j029,19,,
6951,19,,Erythema multiforme
936,19,,Foreign body in intestine and colon
i82c,19,,
949,19,,
j80,19,,
k298,19,,
i421,19,,
9778,19,,Poisoning by other specified drugs and medicinal substances
8510,19,,
6486,19,,
9651,18,,Poisoning by salicylates
9952,18,,
s370,18,,
5315,18,,
1962,18,,Secondary and unspecified malignant neoplasm of intra-abdominal lymph nodes
9630,18,,Poisoning by antiallergic and antiemetic drugs
j390,18,,
7531,18,,
5651,18,,Anal fistula
k598,18,,
k269,18,,
92,18,,
4232,18,,Constrictive pericarditis
7058,18,,
j82,18,,
i825,18,,
9221,18,,Contusion of chest wall
f109,18,,
7103,18,,Dermatomyositis
30,18,,
h933,18,,
s222,18,,
n202,18,,
r478,18,,
6478,18,,
s321,18,,
t435,18,,
k711,18,,
i098,18,,
o600,18,,
9678,18,,Poisoning by other sedatives and hypnotics
g903,18,,
2503,18,,
9697,18,,Poison-psychostimulants
4020,18,,
m311,18,,
3543,18,,Lesion of radial nerve
t808,18,,
9223,18,,
4518,18,,
8505,18,,Concussion with loss of consciousness of unspecified duration
o001,18,,
a045,18,,
j860,18,,
k712,18,,
1742,18,,Malignant neoplasm of upper-inner quadrant of female breast
j810,18,,
6173,18,,Endometriosis of pelvic peritoneum
z431,18,,
z430,18,,
k768,18,,
1532,18,,Malignant neoplasm of descending colon
k564,18,,
6482,18,,
j704,18,,
529,18,,
j209,18,,
f313,18,,
2778,18,,
6179,18,,"Endometriosis, site unspecified"
9341,18,,Foreign body in main bronchus
v584,17,,
8602,17,,Traumatic hemothorax without mention of open wound into thorax
k265,17,,
c253,17,,
3369,17,,Unspecified disease of spinal cord
n938,17,,
a481,17,,
k561,17,,
k570,17,,
n492,17,,
8501,17,,
1530,17,,Malignant neoplasm of hepatic flexure
i052,17,,
m791,17,,
179,17,,"Malignant neoplasm of uterus, part unspecified"
b258,17,,
a774,17,,
o114,17,,
3484,17,,Compression of brain
6743,17,,
g932,17,,
l021,17,,
59,17,,
8449,17,,Sprains and strains of unspecified site of knee and leg
n328,17,,
d496,17,,
85,17,,
6271,17,,Postmenopausal bleeding
6170,17,,Endometriosis of uterus
8821,17,,"Open wound of hand except finger(s) alone, complicated"
2858,17,,Other specified anemias
5620,17,,
k515,17,,
d591,17,,
7148,17,,
e512,17,,
2949,17,,Unspecified persistent mental disorders due to conditions classified elsewhere
d120,17,,
c23,17,,
m250,17,,
b377,17,,
6270,17,,Premenopausal menorrhagia
4422,17,,Aneurysm of iliac artery
o601,17,,
t430,17,,
n835,17,,
i742,17,,
7161,17,,
o459,17,,
n850,17,,
m960,17,,
s124,17,,
f129,17,,
4108,17,,
5100,17,,Empyema with fistula
4040,17,,
2270,17,,Benign neoplasm of adrenal gland
c258,17,,
g43a,17,,
2884,17,,Hemophagocytic syndromes
f202,17,,
j851,17,,
6960,17,,Psoriatic arthropathy
j151,17,,
2898,17,,
6390,17,,Genital tract and pelvic infection following abortion or ectopic and molar pregnancies
s028,17,,
g048,17,,
5531,16,,Umbilical hernia without mention of obstruction or gangrene
t182,16,,
d252,16,,
6182,16,,"Uterovaginal prolapse, incomplete"
8514,16,,
t404,16,,
3942,16,,Mitral stenosis with insufficiency
k512,16,,
k460,16,,
8660,16,,
j984,16,,
1514,16,,Malignant neoplasm of body of stomach
l732,16,,
478,16,,
7561,16,,
m726,16,,
2954,16,,
6959,16,,Unspecified erythematous condition
2870,16,,Allergic purpura
1808,16,,Malignant neoplasm of other specified sites of cervix
t393,16,,
z433,16,,
s361,16,,
4031,16,,
h492,16,,
c163,16,,
6442,16,,
6144,16,,Chronic or unspecified parametritis and pelvic cellulitis
1531,16,,Malignant neoplasm of transverse colon
1971,16,,Secondary malignant neoplasm of mediastinum
6581,16,,
g405,16,,
9729,16,,Poisoning by other and unspecified agents primarily affecting the cardiovascular system
5198,16,,"Other diseases of respiratory system, not elsewhere classified"
g253,16,,
2096,16,,
c770,16,,
i776,16,,
m651,16,,
1589,16,,"Malignant neoplasm of peritoneum, unspecified"
g453,16,,
2732,16,,Other paraproteinemias
3056,16,,
5758,16,,Other specified disorders of gallbladder
b259,16,,
o908,16,,
l975,16,,
d270,16,,
k644,16,,
9349,16,,"Foreign body in respiratory tree, unspecified"
2390,16,,Neoplasm of unspecified nature of digestive system
t510,16,,
2490,16,,
b023,16,,
7274,15,,
8910,15,,"Open wound of knee, leg [except thigh], and ankle, without mention of complication"
j019,15,,
i740,15,,
5739,15,,Unspecified disorder of liver
k439,15,,
m464,15,,
s801,15,,
d132,15,,
n764,15,,
4643,15,,
i493,15,,
4940,15,,Bronchiectasis without acute exacerbation
g936,15,,
6256,15,,"Stress incontinence, female"
n308,15,,
f05,15,,
8811,15,,
j981,15,,
s368,15,,
k862,15,,
3093,15,,Adjustment disorder with disturbance of conduct
i704,15,,
i612,15,,
8011,15,,
k743,15,,
7293,15,,
s761,15,,
o988,15,,
2819,15,,Unspecified deficiency anemia
s328,15,,
8310,15,,
3467,15,,
t841,15,,
g912,15,,
m272,15,,
d481,15,,
7224,15,,Degeneration of cervical intervertebral disc
4440,15,,Embolism and thrombosis of abdominal aorta
d350,15,,
k260,15,,
i400,15,,
3059,15,,
d177,15,,
z434,15,,
n800,15,,
4641,15,,
j942,15,,
4781,15,,
542,15,,Other appendicitis
5699,15,,Unspecified disorder of intestine
c257,15,,
d694,15,,
8161,15,,
1120,15,,Candidiasis of mouth
n453,15,,
o469,15,,
7238,15,,Other syndromes affecting cervical region
8242,15,,"Fracture of lateral malleolus, closed"
d619,15,,
s069,15,,
m138,15,,
8062,15,,
d136,15,,
4878,15,,Influenza with other manifestations
g931,15,,
4786,15,,Edema of larynx
s126,14,,
l958,14,,
o240,14,,
i082,14,,
4560,14,,Esophageal varices with bleeding
7849,14,,
j156,14,,
4338,14,,
s060,14,,
i975,14,,
8448,14,,Sprains and strains of other specified sites of knee and leg
c829,14,,
4785,14,,Other diseases of vocal cords
f208,14,,
c772,14,,
2753,14,,Disorders of phosphorus metabolism
s131,14,,
9698,14,,Poisoning by other specified psychotropic agents
4148,14,,Other specified forms of chronic ischemic heart disease
8450,14,,
g618,14,,
c186,14,,
7104,14,,Polymyositis
8032,14,,
t451,14,,
3047,14,,
d721,14,,
t450,14,,
2007,14,,
9953,14,,"Allergy, unspecified, not elsewhere classified"
v548,14,,
4820,14,,Pneumonia due to Klebsiella pneumoniae
5933,14,,Stricture or kinking of ureter
7078,14,,Chronic ulcer of other specified sites
b004,14,,
s520,14,,
a049,14,,
3940,14,,Mitral stenosis
2362,14,,Neoplasm of uncertain behavior of ovary
l026,14,,
e883,14,,
2355,14,,Neoplasm of uncertain behavior of other and unspecified digestive organs
m79a,14,,
9800,14,,Toxic effect of ethyl alcohol
7516,14,,
2230,14,,"Benign neoplasm of kidney, except pelvis"
4536,14,,Venous embolism and thrombosis of superficial vessels of lower extremity
5680,14,,Peritoneal adhesions (postoperative) (postinfection)
6828,14,,Cellulitis and abscess of other specified sites
s920,14,,
d122,14,,
z481,14,,
n920,14,,
2794,14,,Autoimmune disease nec
463,14,,Acute tonsillitis
4230,14,,Hemopericardium
g971,14,,
b374,14,,
t436,14,,
j852,14,,
1504,14,,Malignant neoplasm of middle third of esophagus
f251,14,,
i691,14,,
s818,14,,
1727,14,,"Malignant melanoma of skin of lower limb, including hip"
9222,13,,Contusion of abdominal wall
1548,13,,"Malignant neoplasm of other sites of rectum, rectosigmoid junction, and anus"
5080,13,,Acute pulmonary manifestations due to radiation
4881,13,,Influenza due to identified novel H1N1 influenza virus
i308,13,,
r591,13,,
c162,13,,
g310,13,,
g935,13,,
6208,13,,"Other noninflammatory disorders of ovary, fallopian tube, and broad ligament"
1982,13,,Secondary malignant neoplasm of skin
5289,13,,Other and unspecified diseases of the oral soft tissues
m353,13,,
8135,13,,
f078,13,,
n950,13,,
m711,13,,
k413,13,,
z038,13,,
d150,13,,
s521,13,,
3461,13,,
i674,13,,
k317,13,,
6462,13,,
i82b,13,,
k613,13,,
t811,13,,
1580,13,,Malignant neoplasm of retroperitoneum
6253,13,,Dysmenorrhea
1552,13,,"Malignant neoplasm of liver, not specified as primary or secondary"
k37,13,,
m329,13,,
6191,13,,"Digestive-genital tract fistula, female"
a020,13,,
j985,13,,
h669,13,,
i420,13,,
5793,13,,Other and unspecified postsurgical nonabsorption
2271,13,,Benign neoplasm of parathyroid gland
m069,13,,
5334,13,,
6143,13,,Acute parametritis and pelvic cellulitis
4162,13,,Chronic pulmonary embolism
b022,13,,
k626,13,,
8250,13,,"Fracture of calcaneus, closed"
3829,13,,Unspecified otitis media
b279,13,,
c811,13,,
k610,13,,
c819,13,,
c570,13,,
z400,13,,
6958,13,,
3002,13,,
7142,13,,Other rheumatoid arthritis with visceral or systemic involvement
k811,13,,
6860,13,,
1844,13,,"Malignant neoplasm of vulva, unspecified site"
k36,13,,
o230,13,,
h050,13,,
4178,13,,Other specified diseases of pulmonary circulation
j850,13,,
s820,13,,
k668,13,,
r590,13,,
6201,13,,Corpus luteum cyst or hematoma
d3a8,13,,
1914,13,,Malignant neoplasm of occipital lobe
c55,13,,
6869,13,,Unspecified local infection of skin and subcutaneous tissue
709,13,,
5996,13,,
2790,13,,
1965,13,,Secondary and unspecified malignant neoplasm of lymph nodes of inguinal region and lower limb
g442,13,,
b451,13,,
r652,13,,
d539,13,,
6732,13,,
1715,13,,Malignant neoplasm of connective and other soft tissue of abdomen
8604,13,,Traumatic pneumohemothorax without mention of open wound into thorax
r111,13,,
n133,13,,
g500,13,,
o142,13,,
2331,13,,Carcinoma in situ of cervix uteri
k633,13,,
7098,13,,Other specified disorders of skin
i713,13,,
2357,13,,"Neoplasm of uncertain behavior of trachea, bronchus, and lung"
2733,13,,Macroglobulinemia
k808,13,,
6497,13,,
m706,12,,
i603,12,,
7189,12,,
4460,12,,Polyarteritis nodosa
c501,12,,
d135,12,,
i723,12,,
4610,12,,Acute maxillary sinusitis
6019,12,,"Prostatitis, unspecified"
485,12,,"Bronchopneumonia, organism unspecified"
g444,12,,
r748,12,,
5600,12,,Intussusception
6181,12,,Uterine prolapse without mention of vaginal wall prolapse
5902,12,,Renal and perinephric abscess
d250,12,,
k710,12,,
5848,12,,Acute kidney failure with other specified pathological lesion in kidney
4661,12,,
1832,12,,Malignant neoplasm of fallopian tube
k659,12,,
q612,12,,
8810,12,,
o994,12,,
2538,12,,Other disorders of the pituitary and other syndromes of diencephalohypophyseal origin
k255,12,,
9999,12,,"Other and unspecified complications of medical care, not elsewhere classified"
3485,12,,Cerebral edema
l089,12,,
q211,12,,
f111,12,,
i868,12,,
j982,12,,
n993,12,,
2038,12,,
4110,12,,Postmyocardial infarction syndrome
5224,12,,Acute apical periodontitis of pulpal origin
k853,12,,
t465,12,,
s022,12,,
t822,12,,
k819,12,,
661,12,,
8832,12,,"Open wound of finger(s), with tendon involvement"
o990,12,,
g951,12,,
n801,12,,
9670,12,,Poisoning by barbiturates
j121,12,,
g608,12,,
4510,12,,Phlebitis and thrombophlebitis of superficial vessels of lower extremities
1723,12,,Malignant melanoma of skin of other and unspecified parts of face
7367,12,,
9642,12,,Poisoning by anticoagulants
t780,12,,
j020,12,,
8390,12,,
6597,12,,
b169,12,,
i498,12,,
5961,12,,Intestinovesical fistula
3331,12,,Essential and other specified forms of tremor
k223,12,,
3599,12,,"Myopathy, unspecified"
3568,12,,Other specified idiopathic peripheral neuropathy
k295,12,,
5520,12,,
9752,12,,Poisoning by skeletal muscle relaxants
m513,12,,
4381,12,,
9916,12,,Hypothermia
3123,12,,
t179,12,,
f121,12,,
c830,12,,
e440,12,,
k290,12,,
2960,12,,
o429,12,,
t875,12,,
g373,12,,
4294,12,,Functional disturbances following cardiac surgery
m459,12,,
2770,12,,
2093,12,,
r471,11,,
2511,11,,Other specified hypoglycemia
549,11,,
t183,11,,
o9a2,11,,
v530,11,,
d490,11,,
2352,11,,"Neoplasm of uncertain behavior of stomach, intestines, and rectum"
a083,11,,
g976,11,,
8438,11,,Sprains and strains of other specified sites of hip and thigh
s825,11,,
l020,11,,
7275,11,,
j452,11,,
7919,11,,Other nonspecific findings on examination of urine
j051,11,,
i131,11,,
j961,11,,
119,11,,
k571,11,,
7830,11,,Anorexia
g628,11,,
9828,11,,Toxic effect of other nonpetroleum-based solvents
2811,11,,Other vitamin B12 deficiency anemia
o343,11,,
t831,11,,
o441,11,,
1573,11,,Malignant neoplasm of pancreatic duct
4268,11,,
1910,11,,"Malignant neoplasm of cerebrum, except lobes and ventricles"
3731,11,,
c218,11,,
a310,11,,
d708,11,,
s064,11,,
d508,11,,
c154,11,,
9230,11,,
m002,11,,
c508,11,,
t407,11,,
i716,11,,
c321,11,,
6945,11,,Pemphigoid
8638,11,,
i508,11,,
4959,11,,Unspecified allergic alveolitis and pneumonitis
e273,11,,
1737,11,,"Other malignant neoplasm of skin of lower limb, including hip"
a021,11,,
2384,11,,Polycythemia vera
8831,11,,"Open wound of finger(s), complicated"
c915,11,,
s614,11,,
2662,11,,Other B-complex deficiencies
t859,11,,
c450,11,,
i514,11,,
4823,11,,
1882,11,,Malignant neoplasm of lateral wall of urinary bladder
g909,11,,
i750,11,,
r296,11,,
7801,11,,Hallucinations
d801,11,,
798,11,,
7876,11,,Incontinence of feces
6161,11,,
i822,11,,
s123,11,,
h341,11,,
i254,11,,
2003,11,,
d361,11,,
c502,11,,
i601,11,,
2102,11,,Benign neoplasm of major salivary glands
k520,11,,
3412,11,,
i616,11,,
5951,11,,Chronic interstitial cystitis
2866,11,,Defibrination syndrome
r943,11,,
g952,11,,
6429,11,,
c771,11,,
n823,11,,
n809,11,,
r451,11,,
d180,10,,
9711,10,,Poisoning by parasympatholytics (anticholinergics and antimuscarinics) and spasmolytics
g588,10,,
i258,10,,
c903,10,,
m068,10,,
3393,10,,"Drug induced headache, not elsewhere classified"
k910,10,,
8110,10,,
5379,10,,Unspecified disorder of stomach and duodenum
5679,10,,Unspecified peritonitis
k900,10,,
i071,10,,
k285,10,,
2148,10,,Lipoma of other specified sites
h830,10,,
k225,10,,
9589,10,,
z510,10,,
5111,10,,"Pleurisy with effusion, with mention of a bacterial cause other than tuberculosis"
o133,10,,
c530,10,,
e869,10,,
2893,10,,"Lymphadenitis, unspecified, except mesenteric"
o421,10,,
g039,10,,
5374,10,,Fistula of stomach or duodenum
6564,10,,
2410,10,,Nontoxic uninodular goiter
n611,10,,
4802,10,,Pneumonia due to parainfluenza virus
g959,10,,
8921,10,,"Open wound of foot except toe(s) alone, complicated"
s301,10,,
3042,10,,
k227,10,,
t847,10,,
j039,10,,
1175,10,,Cryptococcosis
t824,10,,
6580,10,,
z450,10,,
4478,10,,Other specified disorders of arteries and arterioles
1569,10,,"Malignant neoplasm of biliary tract, part unspecified site"
c924,10,,
t842,10,,
7468,10,,
9631,10,,Poisoning by antineoplastic and immunosuppressive drugs
k759,10,,
l978,10,,
d841,10,,
2001,10,,
4450,10,,
m608,10,,
5120,10,,Spontaneous tension pneumothorax
8233,10,,
d3a0,10,,
6582,10,,
7101,10,,Systemic sclerosis
6476,10,,
6341,10,,
o722,10,,
9992,10,,"Other vascular complications of medical care, not elsewhere classified"
8249,10,,"Unspecified fracture of ankle, open"
g894,10,,
j180,10,,
i977,10,,
d868,10,,
r269,10,,
2250,10,,Benign neoplasm of brain
3372,10,,
k916,10,,
3089,10,,Unspecified acute reaction to stress
7280,10,,Infective myositis
2831,10,,
9658,10,,Poisoning by other specified analgesics and antipyretics
n410,10,,
m461,10,,
f132,10,,
f302,10,,
9273,10,,Crushing injury of finger(s)
4530,10,,Budd-chiari syndrome
c158,10,,
4474,10,,Celiac artery compression syndrome
8238,10,,
796,10,,
c923,10,,
1987,10,,Secondary malignant neoplasm of adrenal gland
7093,10,,Degenerative skin disorders
d860,10,,
3083,10,,Other acute reactions to stress
z018,10,,
c227,10,,
1538,10,,Malignant neoplasm of other specified sites of large intestine
g910,10,,
f430,10,,
f151,10,,
3542,10,,Lesion of ulnar nerve
o149,10,,
l768,10,,
3950,10,,Rheumatic aortic stenosis
9348,10,,Foreign body in other specified parts bronchus and lung
c437,10,,
8460,10,,Sprain of lumbosacral (joint) (ligament)
7202,10,,"Sacroiliitis, not elsewhere classified"
1535,10,,Malignant neoplasm of appendix vermiformis
o241,10,,
c228,10,,
n610,10,,
1973,10,,Secondary malignant neoplasm of other respiratory organs
5264,10,,Inflammatory conditions of jaw
v550,9,,
1725,9,,"Malignant melanoma of skin of trunk, except scrotum"
r338,9,,
b348,9,,
1741,9,,Malignant neoplasm of central portion of female breast
9008,9,,
2651,9,,Other and unspecified manifestations of thiamine deficiency
z332,9,,
j122,9,,
s202,9,,
2155,9,,Other benign neoplasm of connective and other soft tissue of abdomen
i660,9,,
s300,9,,
7165,9,,
s518,9,,
m465,9,,
g562,9,,
f454,9,,
t79a,9,,
i428,9,,
6713,9,,
2555,9,,Other adrenal hypofunction
m751,9,,
5233,9,,
6350,9,,
5819,9,,Nephrotic syndrome with unspecified pathological lesion in kidney
r208,9,,
6359,9,,
93,9,,
3313,9,,Communicating hydrocephalus
n321,9,,
c791,9,,
d631,9,,
l973,9,,
2090,9,,
s523,9,,
m310,9,,
7373,9,,
2015,9,,
3003,9,,Obsessive-compulsive disorders
m704,9,,
7854,9,,Gangrene
i898,9,,
7963,9,,Nonspecific low blood pressure reading
938,9,,"Foreign body in digestive system, unspecified"
1724,9,,Malignant melanoma of skin of scalp and neck
5941,9,,Other calculus in bladder
i429,9,,
7955,9,,Nonspecific reaction to tuberculin skin test without active tuberculosis
7260,9,,Adhesive capsulitis of shoulder
2251,9,,Benign neoplasm of cranial nerves
g958,9,,
7184,9,,
k658,9,,
7297,9,,
6952,9,,Erythema nodosum
m351,9,,
e059,9,,
2008,9,,
v561,9,,
1733,9,,Other malignant neoplasm of skin of other and unspecified parts of face
g049,9,,
7108,9,,Other specified diffuse diseases of connective tissue
i606,9,,
n981,9,,
8469,9,,Sprain of unspecified site of sacroiliac region
o860,9,,
3064,9,,Gastrointestinal malfunction arising from mental factors
3792,9,,
m191,9,,
c183,9,,
8500,9,,Concussion with no loss of consciousness
c505,9,,
9724,9,,Poisoning by coronary vasodilators
m970,9,,
g819,9,,
8509,9,,"Concussion, unspecified"
3202,9,,Streptococcal meningitis
z390,9,,
5306,9,,"Diverticulum of esophagus, acquired"
d151,9,,
3480,9,,Cerebral cysts
2869,9,,Other and unspecified coagulation defects
g211,9,,
2781,9,,Localized adiposity
6542,9,,
n508,9,,
4511,9,,
7881,9,,Dysuria
e052,9,,
a409,9,,
a938,9,,
9684,9,,Poisoning by other and unspecified general anesthetics
m064,9,,
n138,9,,
8064,9,,Closed fracture of lumbar spine with spinal cord injury
i484,9,,
h490,9,,
7292,9,,"Neuralgia, neuritis, and radiculitis, unspecified"
t862,9,,
l120,9,,
270,9,,
1231,9,,Cysticercosis
r688,9,,
9958,9,,
g060,9,,
8028,9,,Closed fracture of other facial bones
